id,year,type,weight_lbs
5024,2021,4,58840.5
5025,2021,3,58865.5
5026,2021,4,58890.4
5027,2021,3,58915.3
5028,2021,3,58940.3
5029,2021,4,58965.2
5030,2021,4,58990.1
5031,2021,4,59015.0
5032,2021,3,59040.0
5033,2021,4,59064.9
5034,2021,3,59089.8
5035,2021,3,59114.8
5036,2021,3,59139.7
5037,2021,4,59164.6
5038,2021,3,59189.6
5039,2021,4,59214.5
5040,2021,4,59239.4
5041,2021,3,59264.4
5042,2021,3,59289.3
5043,2021,4,59314.2
5044,2021,5,59339.2
5045,2021,4,59364.1
5046,2021,3,59389.0
5047,2021,3,59414.0
5048,2021,3,59438.9
5049,2021,5,59463.8
5050,2021,3,59488.7
5051,2021,3,59513.7
5052,2021,3,59538.6
5053,2021,3,59563.5
5054,2021,4,59588.5
5055,2021,4,59613.4
5056,2021,3,59638.3
5057,2021,3,59663.3
5058,2021,4,59688.2
5059,2021,3,59713.1
5060,2021,3,59738.1
5061,2021,3,59763.0
5062,2021,4,59787.9
5063,2021,3,59812.9
5064,2021,3,59837.8
5065,2021,4,59862.7
5066,2021,3,59887.7
5067,2021,4,59912.6
5068,2021,4,59937.5
5069,2021,3,59962.4
5070,2021,3,59987.4
5071,2021,4,60012.3
5072,2021,4,60037.2
5073,2021,3,60062.2
5074,2021,3,60087.1
5075,2021,4,60112.0
5076,2021,4,60137.0
5077,2021,3,60161.9
5078,2021,3,60186.8
5079,2021,4,60211.8
5080,2021,4,60236.7
5081,2021,3,60261.6
5082,2021,4,60286.6
5083,2021,4,60311.5
5084,2021,3,60336.4
5085,2021,3,60361.4
5086,2021,3,60386.3
5087,2021,5,60411.2
5088,2021,4,60436.1
5089,2021,3,60461.1
5090,2021,3,60486.0
5091,2021,3,60510.9
5092,2021,3,60535.9
5093,2021,4,60560.8
5094,2021,3,60585.7
5095,2021,4,60610.7
5096,2021,4,60635.6
5097,2021,3,60660.5
5098,2021,4,60685.5
5099,2021,4,60710.4
5100,2021,3,60735.3
5101,2021,3,60760.3
5102,2021,3,60785.2
5103,2021,3,60810.1
5104,2021,3,60835.1
5105,2021,3,60860.0
5106,2021,4,60884.9
5107,2021,3,60909.8
5108,2021,5,60934.8
5109,2021,3,60959.7
5110,2021,3,60984.6
5111,2021,4,61009.6
5112,2021,3,61034.5
5113,2021,3,61059.4
5114,2021,3,61084.4
5115,2021,4,61109.3
5116,2021,3,61134.2
5117,2021,3,61159.2
5118,2021,4,61184.1
5119,2021,3,61209.0
5120,2021,3,61234.0
5121,2021,4,61258.9
5122,2021,3,61283.8
5123,2021,3,61308.8
5124,2021,3,61333.7
5125,2021,4,61358.6
5126,2021,3,61383.5
5127,2021,4,61408.5
5128,2021,3,61433.4
5129,2021,2,61458.3
5130,2021,3,61483.3
5131,2021,4,61508.2
5132,2021,4,61533.1
5133,2021,3,61558.1
5134,2021,3,61583.0
5135,2021,3,61607.9
5136,2021,3,61632.9
5137,2021,4,61657.8
5138,2021,3,61682.7
5139,2021,4,61707.7
5140,2021,3,61732.6
5141,2021,3,61757.5
5142,2021,4,61782.5
5143,2021,4,61807.4
5144,2021,5,61832.3
5145,2021,5,61857.2
5146,2021,3,61882.2
5147,2021,4,61907.1
5148,2021,3,61932.0
5149,2021,4,61957.0
5150,2021,4,61981.9
5151,2021,3,62006.8
5152,2021,3,62031.8
5153,2021,3,62056.7
5154,2021,4,62081.6
5155,2021,3,62106.6
5156,2021,2,62131.5
5157,2021,4,62156.4
5158,2021,3,62181.4
5159,2021,3,62206.3
5160,2021,4,62231.2
5161,2021,4,62256.2
5162,2021,4,62281.1
5163,2021,4,62306.0
5164,2021,4,62330.9
5165,2021,3,62355.9
5166,2021,3,62380.8
5167,2021,4,62405.7
5168,2021,4,62430.7
5169,2021,3,62455.6
5170,2021,4,62480.5
5171,2021,4,62505.5
5172,2021,4,62530.4
5173,2021,3,62555.3
5174,2021,4,62580.3
5175,2021,4,62605.2
5176,2021,3,62630.1
5177,2021,3,62655.1
5178,2021,4,62680.0
5179,2021,3,62704.9
5180,2021,3,62729.9
5181,2021,4,62754.8
5182,2021,3,62779.7
5183,2021,3,62804.6
5184,2021,3,62829.6
5185,2021,4,62854.5
5186,2021,4,62879.4
5187,2021,4,62904.4
5188,2021,4,62929.3
5189,2021,3,62954.2
5190,2021,3,62979.2
5191,2021,4,63004.1
5192,2021,3,63029.0
5193,2021,3,63054.0
5194,2021,5,63078.9
5195,2021,4,63103.8
5196,2021,3,63128.8
5197,2021,3,63153.7
5198,2021,3,63178.6
5199,2021,4,63203.6
5200,2021,5,63228.5
5201,2021,4,63253.4
5202,2021,3,63278.3
5203,2021,3,63303.3
5204,2021,3,63328.2
5205,2021,3,63353.1
5206,2021,4,63378.1
5207,2021,4,63403.0
5208,2021,4,63427.9
5209,2021,3,63452.9
5210,2021,3,63477.8
5211,2021,4,63502.7
5212,2021,4,63527.7
5213,2021,3,63552.6
5214,2021,5,63577.5
5215,2021,4,63602.5
5216,2021,3,63627.4
5217,2021,3,63652.3
5218,2021,3,63677.3
5219,2021,3,63702.2
5220,2021,3,63727.1
5221,2021,3,63752.0
5222,2021,5,63777.0
5223,2021,3,63801.9
5224,2021,3,63826.8
5225,2021,4,63851.8
5226,2021,4,63876.7
5227,2021,4,63901.6
5228,2021,3,63926.6
5229,2021,3,63951.5
5230,2021,3,63976.4
5231,2021,4,64001.4
5232,2021,3,64026.3
5233,2021,4,64051.2
5234,2021,3,64076.2
5235,2021,4,64101.1
5236,2021,4,64126.0
5237,2021,4,64151.0
5238,2021,3,64175.9
5239,2021,3,64200.8
5240,2021,4,64225.7
5241,2021,4,64250.7
5242,2021,3,64275.6
5243,2021,3,64300.5
5244,2021,5,64325.5
5245,2021,3,64350.4
5246,2021,3,64375.3
5247,2021,5,64400.3
5248,2021,3,64425.2
5249,2021,3,64450.1
5250,2021,3,64475.1
5251,2021,3,64500.0
5252,2021,4,64524.9
5253,2021,4,64549.9
5254,2021,3,64574.8
5255,2021,3,64599.7
5256,2021,3,64624.7
5257,2021,3,64649.6
5258,2021,4,64674.5
5259,2021,3,64699.4
5260,2021,3,64724.4
5261,2021,3,64749.3
5262,2021,3,64774.2
5263,2021,3,64799.2
5264,2021,3,64824.1
5265,2021,3,64849.0
5266,2021,4,64874.0
5267,2021,3,64898.9
5268,2021,5,64923.8
5269,2021,3,64948.8
5270,2021,3,64973.7
5271,2021,3,64998.6
5272,2021,4,65023.6
5273,2021,3,65048.5
5274,2021,3,65073.4
5275,2021,3,65098.4
5276,2021,3,65123.3
5277,2021,5,65148.2
5278,2021,3,65173.1
5279,2021,3,65198.1
5280,2021,3,65223.0
5281,2021,3,65247.9
5282,2021,3,65272.9
5283,2021,4,65297.8
5284,2021,3,65322.7
5285,2021,5,65347.7
5286,2021,3,65372.6
5287,2021,3,65397.5
5288,2021,4,65422.5
5289,2021,3,65447.4
5290,2021,3,65472.3
5291,2021,4,65497.3
5292,2021,3,65522.2
5293,2021,4,65547.1
5294,2021,3,65572.1
5295,2021,5,65597.0
5296,2021,5,65621.9
5297,2021,2,65646.8
5298,2021,4,65671.8
5299,2021,3,65696.7
5300,2021,4,65721.6
5301,2021,3,65746.6
5302,2021,3,65771.5
5303,2021,3,65796.4
5304,2021,3,65821.4
5305,2021,4,65846.3
5306,2021,3,65871.2
5307,2021,2,65896.2
5308,2021,3,65921.1
5309,2021,3,65946.0
5310,2021,4,65971.0
5311,2021,3,65995.9
5312,2021,3,66020.8
5313,2021,4,66045.8
5314,2021,3,66070.7
5315,2021,4,66095.6
5316,2021,3,66120.5
5317,2021,3,66145.5
5318,2021,3,66170.4
5319,2021,3,66195.3
5320,2021,3,66220.3
5321,2021,3,66245.2
5322,2021,4,66270.1
5323,2021,3,66295.1
5324,2021,4,66320.0
5325,2021,3,66344.9
5326,2021,3,66369.9
5327,2021,3,66394.8
5328,2021,4,66419.7
5329,2021,4,66444.7
5330,2021,4,66469.6
5331,2021,3,66494.5
5332,2021,3,66519.5
5333,2021,3,66544.4
5334,2021,4,66569.3
5335,2021,3,66594.2
5336,2021,4,66619.2
5337,2021,3,66644.1
5338,2021,3,66669.0
5339,2021,3,66694.0
5340,2021,3,66718.9
5341,2021,3,66743.8
5342,2021,5,66768.8
5343,2021,3,66793.7
5344,2021,4,66818.6
5345,2021,3,66843.6
5346,2021,3,66868.5
5347,2021,4,66893.4
5348,2021,3,66918.4
5349,2021,3,66943.3
5350,2021,4,66968.2
5351,2021,4,66993.2
5352,2021,5,67018.1
5353,2021,3,67043.0
5354,2021,3,67067.9
5355,2021,3,67092.9
5356,2021,3,67117.8
5357,2021,4,67142.7
5358,2021,4,67167.7
5359,2021,3,67192.6
5360,2021,3,67217.5
5361,2021,2,67242.5
5362,2021,4,67267.4
5363,2021,4,67292.3
5364,2021,3,67317.3
5365,2021,3,67342.2
5366,2021,3,67367.1
5367,2021,4,67392.1
5368,2021,4,67417.0
5369,2021,3,67441.9
5370,2021,3,67466.9
5371,2021,4,67491.8
5372,2021,4,67516.7
5373,2021,3,67541.6
5374,2021,3,67566.6
5375,2021,4,67591.5
5376,2021,4,67616.4
5377,2021,4,67641.4
5378,2021,3,67666.3
5379,2021,3,67691.2
5380,2021,4,67716.2
5381,2021,4,67741.1
5382,2021,3,67766.0
5383,2021,3,67791.0
5384,2021,3,67815.9
5385,2021,5,67840.8
5386,2021,4,67865.8
5387,2021,4,67890.7
5388,2021,3,67915.6
5389,2021,4,67940.6
5390,2021,5,67965.5
5391,2021,5,67990.4
5392,2021,3,68015.3
5393,2021,3,68040.3
5394,2021,4,68065.2
5395,2021,4,68090.1
5396,2021,3,68115.1
5397,2021,3,68140.0
5398,2021,4,68164.9
5399,2021,3,68189.9
5400,2021,4,68214.8
5401,2021,3,68239.7
5402,2021,4,68264.7
5403,2021,3,68289.6
5404,2021,3,68314.5
5405,2021,3,68339.5
5406,2021,5,68364.4
5407,2021,3,68389.3
5408,2021,2,68414.3
5409,2021,4,68439.2
5410,2021,3,68464.1
5411,2021,3,68489.0
5412,2021,3,68514.0
5413,2021,3,68538.9
5414,2021,5,68563.8
5415,2021,5,68588.8
5416,2021,3,68613.7
5417,2021,5,68638.6
5418,2021,2,68663.6
5419,2021,3,68688.5
5420,2021,3,68713.4
5421,2021,3,68738.4
5422,2021,3,68763.3
5423,2021,3,68788.2
5424,2021,3,68813.2
5425,2021,3,68838.1
5426,2021,3,68863.0
5427,2021,4,68888.0
5428,2021,3,68912.9
5429,2021,3,68937.8
5430,2021,3,68962.7
5431,2021,4,68987.7
5432,2021,3,69012.6
5433,2021,3,69037.5
5434,2021,3,69062.5
5435,2021,4,69087.4
5436,2021,3,69112.3
5437,2021,3,69137.3
5438,2021,4,69162.2
5439,2021,3,69187.1
5440,2021,3,69212.1
5441,2021,3,69237.0
5442,2021,3,69261.9
5443,2021,3,69286.9
5444,2021,3,69311.8
5445,2021,5,69336.7
5446,2021,5,69361.7
5447,2021,3,69386.6
5448,2021,5,69411.5
5449,2021,3,69436.4
5450,2021,3,69461.4
5451,2021,5,69486.3
5452,2021,3,69511.2
5453,2021,3,69536.2
5454,2021,3,69561.1
5455,2021,3,69586.0
5456,2021,4,69611.0
5457,2021,4,69635.9
5458,2021,3,69660.8
5459,2021,3,69685.8
5460,2021,4,69710.7
5461,2021,3,69735.6
5462,2021,2,69760.6
5463,2021,3,69785.5
5464,2021,4,69810.4
5465,2021,3,69835.4
5466,2021,4,69860.3
5467,2021,4,69885.2
5468,2021,4,69910.1
5469,2021,3,69935.1
5470,2021,3,69960.0
5471,2021,4,69984.9
5472,2021,3,70009.9
5473,2021,4,70034.8
5474,2021,3,70059.7
5475,2021,4,70084.7
5476,2021,3,70109.6
5477,2021,3,70134.5
5478,2021,4,70159.5
5479,2021,3,70184.4
5480,2021,4,70209.3
5481,2021,4,70234.3
5482,2021,3,70259.2
5483,2021,5,70284.1
5484,2021,3,70309.1
5485,2021,3,70334.0
5486,2021,3,70358.9
5487,2021,3,70383.8
5488,2021,4,70408.8
5489,2021,3,70433.7
5490,2021,3,70458.6
5491,2021,3,70483.6
5492,2021,5,70508.5
5493,2021,3,70533.4
5494,2021,3,70558.4
5495,2021,3,70583.3
5496,2021,4,70608.2
5497,2021,3,70633.2
5498,2021,3,70658.1
5499,2021,3,70683.0
5500,2021,4,70708.0
5501,2021,3,70732.9
5502,2021,4,70757.8
5503,2021,3,70782.8
5504,2021,3,70807.7
5505,2021,4,70832.6
5506,2021,3,70857.5
5507,2021,3,70882.5
5508,2021,4,70907.4
5509,2021,3,70932.3
5510,2021,4,70957.3
5511,2021,3,70982.2
5512,2021,4,71007.1
5513,2021,4,71032.1
5514,2021,3,71057.0
5515,2021,4,71081.9
5516,2021,4,71106.9
5517,2021,3,71131.8
5518,2021,3,71156.7
5519,2021,3,71181.7
5520,2021,4,71206.6
5521,2021,3,71231.5
5522,2021,3,71256.5
5523,2021,4,71281.4
5524,2021,4,71306.3
5525,2021,3,71331.2
5526,2021,4,71356.2
5527,2021,5,71381.1
5528,2021,3,71406.0
5529,2021,4,71431.0
5530,2021,5,71455.9
5531,2021,3,71480.8
5532,2021,4,71505.8
5533,2021,4,71530.7
5534,2021,3,71555.6
5535,2021,4,71580.6
5536,2021,3,71605.5
5537,2021,4,71630.4
5538,2021,3,71655.4
5539,2021,3,71680.3
5540,2021,4,71705.2
5541,2021,3,71730.2
5542,2021,3,71755.1
5543,2021,4,71780.0
5544,2021,3,71804.9
5545,2021,3,71829.9
5546,2021,3,71854.8
5547,2021,4,71879.7
5548,2021,4,71904.7
5549,2021,4,71929.6
5550,2021,3,71954.5
5551,2021,3,71979.5
5552,2021,4,72004.4
5553,2021,3,72029.3
5554,2021,4,72054.3
5555,2021,4,72079.2
5556,2021,4,72104.1
5557,2021,3,72129.1
5558,2021,4,72154.0
5559,2021,3,72178.9
5560,2021,3,72203.9
5561,2021,4,72228.8
5562,2021,4,72253.7
5563,2021,3,72278.6
5564,2021,3,72303.6
5565,2021,3,72328.5
5566,2021,5,72353.4
5567,2021,4,72378.4
5568,2021,3,72403.3
5569,2021,3,72428.2
5570,2021,4,72453.2
5571,2021,3,72478.1
5572,2021,3,72503.0
5573,2021,3,72528.0
5574,2021,5,72552.9
5575,2021,3,72577.8
5576,2021,4,72602.8
5577,2021,3,72627.7
5578,2021,4,72652.6
5579,2021,3,72677.6
5580,2021,4,72702.5
5581,2021,4,72727.4
5582,2021,3,72752.3
5583,2021,5,72777.3
5584,2021,4,72802.2
5585,2021,3,72827.1
5586,2021,5,72852.1
5587,2021,4,72877.0
5588,2021,3,72901.9
5589,2021,3,72926.9
5590,2021,3,72951.8
5591,2021,4,72976.7
5592,2021,3,73001.7
5593,2021,3,73026.6
5594,2021,3,73051.5
5595,2021,3,73076.5
5596,2021,4,73101.4
5597,2021,2,73126.3
5598,2021,3,73151.3
5599,2021,5,73176.2
5600,2021,3,73201.1
5601,2021,4,73226.0
5602,2021,4,73251.0
5603,2021,3,73275.9
5604,2021,3,73300.8
5605,2021,4,73325.8
5606,2021,3,73350.7
5607,2021,3,73375.6
5608,2021,3,73400.6
5609,2021,3,73425.5
5610,2021,3,73450.4
5611,2021,3,73475.4
5612,2021,3,73500.3
5613,2021,3,73525.2
5614,2021,3,73550.2
5615,2021,4,73575.1
5616,2021,4,73600.0
5617,2021,4,73625.0
5618,2021,2,73649.9
5619,2021,3,73674.8
5620,2021,5,73699.7
5621,2021,3,73724.7
5622,2021,4,73749.6
5623,2021,4,73774.5
5624,2021,3,73799.5
5625,2021,3,73824.4
5626,2021,3,73849.3
5627,2021,3,73874.3
5628,2021,3,73899.2
5629,2021,4,73924.1
5630,2021,3,73949.1
5631,2021,3,73974.0
5632,2021,4,73998.9
5633,2021,3,74023.9
5634,2021,3,74048.8
5635,2021,3,74073.7
5636,2021,3,74098.7
5637,2021,3,74123.6
5638,2021,4,74148.5
5639,2021,3,74173.4
5640,2021,5,74198.4
5641,2021,3,74223.3
5642,2021,5,74248.2
5643,2021,3,74273.2
5644,2021,3,74298.1
5645,2021,4,74323.0
5646,2021,3,74348.0
5647,2021,3,74372.9
5648,2021,3,74397.8
5649,2021,3,74422.8
5650,2021,3,74447.7
5651,2021,4,74472.6
5652,2021,3,74497.6
5653,2021,3,74522.5
5654,2021,3,74547.4
5655,2021,4,74572.4
5656,2021,4,74597.3
5657,2021,3,74622.2
5658,2021,4,74647.1
5659,2021,3,74672.1
5660,2021,4,74697.0
5661,2021,3,74721.9
5662,2021,3,74746.9
5663,2021,3,74771.8
5664,2021,4,74796.7
5665,2021,4,74821.7
5666,2021,3,74846.6
5667,2021,4,74871.5
5668,2021,3,74896.5
5669,2021,5,74921.4
5670,2021,3,74946.3
5671,2021,3,74971.3
5672,2021,4,74996.2
5673,2021,3,75021.1
5674,2021,5,75046.1
5675,2021,3,75071.0
5676,2021,5,75095.9
5677,2021,4,75120.8
5678,2021,5,75145.8
5679,2021,3,75170.7
5680,2021,3,75195.6
5681,2021,4,75220.6
5682,2021,5,75245.5
5683,2021,5,75270.4
5684,2021,3,75295.4
5685,2021,3,75320.3
5686,2021,4,75345.2
5687,2021,5,75370.2
5688,2021,3,75395.1
5689,2021,4,75420.0
5690,2021,3,75445.0
5691,2021,4,75469.9
5692,2021,4,75494.8
5693,2021,2,75519.8
5694,2021,3,75544.7
5695,2021,5,75569.6
5696,2021,4,75594.5
5697,2021,4,75619.5
5698,2021,4,75644.4
5699,2021,3,75669.3
5700,2021,3,75694.3
5701,2021,5,75719.2
5702,2021,4,75744.1
5703,2021,3,75769.1
5704,2021,4,75794.0
5705,2021,4,75818.9
5706,2021,4,75843.9
5707,2021,3,75868.8
5708,2021,3,75893.7
5709,2021,3,75918.7
5710,2021,3,75943.6
5711,2021,3,75968.5
5712,2021,4,75993.5
5713,2021,3,76018.4
5714,2021,4,76043.3
5715,2021,3,76068.2
5716,2021,4,76093.2
5717,2021,3,76118.1
5718,2021,5,76143.0
5719,2021,5,76168.0
5720,2021,3,76192.9
5721,2021,5,76217.8
5722,2021,5,76242.8
5723,2021,3,76267.7
5724,2021,3,76292.6
5725,2021,3,76317.6
5726,2021,3,76342.5
5727,2021,3,76367.4
5728,2021,3,76392.4
5729,2021,5,76417.3
5730,2021,3,76442.2
5731,2021,4,76467.2
5732,2021,3,76492.1
5733,2021,5,76517.0
5734,2021,5,76541.9
5735,2021,4,76566.9
5736,2021,2,76591.8
5737,2021,3,76616.7
5738,2021,5,76641.7
5739,2021,5,76666.6
5740,2021,3,76691.5
5741,2021,4,76716.5
5742,2021,3,76741.4
5743,2021,3,76766.3
5744,2021,5,76791.3
5745,2021,5,76816.2
5746,2021,3,76841.1
5747,2021,5,76866.1
5748,2021,3,76891.0
5749,2021,3,76915.9
5750,2021,5,76940.9
5751,2021,4,76965.8
5752,2021,3,76990.7
5753,2021,5,77015.6
5754,2021,3,77040.6
5755,2021,5,77065.5
5756,2021,3,77090.4
5757,2021,4,77115.4
5758,2021,3,77140.3
5759,2021,3,77165.2
5760,2021,4,77190.2
5761,2021,3,77215.1
5762,2021,4,77240.0
5763,2021,5,77265.0
5764,2021,5,77289.9
5765,2021,4,77314.8
5766,2021,5,77339.8
5767,2021,4,77364.7
5768,2021,4,77389.6
5769,2021,4,77414.6
5770,2021,5,77439.5
5771,2021,3,77464.4
5772,2021,3,77489.3
5773,2021,5,77514.3
5774,2021,5,77539.2
5775,2021,5,77564.1
5776,2021,5,77589.1
5777,2021,3,77614.0
5778,2021,4,77638.9
5779,2021,4,77663.9
5780,2021,3,77688.8
5781,2021,3,77713.7
5782,2021,4,77738.7
5783,2021,3,77763.6
5784,2021,5,77788.5
5785,2021,5,77813.5
5786,2021,4,77838.4
5787,2021,4,77863.3
5788,2021,3,77888.3
5789,2021,3,77913.2
5790,2021,3,77938.1
5791,2021,3,77963.0
5792,2021,3,77988.0
5793,2021,3,78012.9
5794,2021,5,78037.8
5795,2021,3,78062.8
5796,2021,5,78087.7
5797,2021,3,78112.6
5798,2021,3,78137.6
5799,2021,3,78162.5
5800,2021,3,78187.4
5801,2021,4,78212.4
5802,2021,4,78237.3
5803,2021,3,78262.2
5804,2021,3,78287.2
5805,2021,3,78312.1
5806,2021,3,78337.0
5807,2021,3,78362.0
5808,2021,4,78386.9
5809,2021,3,78411.8
5810,2021,4,78436.7
5811,2021,4,78461.7
5812,2021,3,78486.6
5813,2021,4,78511.5
5814,2021,3,78536.5
5815,2021,4,78561.4
5816,2021,4,78586.3
5817,2021,3,78611.3
5818,2021,3,78636.2
5819,2021,3,78661.1
5820,2021,4,78686.1
5821,2021,4,78711.0
5822,2021,3,78735.9
5823,2021,5,78760.9
5824,2021,3,78785.8
5825,2021,4,78810.7
5826,2021,3,78835.7
5827,2021,5,78860.6
5828,2021,5,78885.5
5829,2021,3,78910.4
5830,2021,4,78935.4
5831,2021,3,78960.3
5832,2021,4,78985.2
5833,2021,3,79010.2
5834,2021,4,79035.1
5835,2021,3,79060.0
5836,2021,5,79085.0
5837,2021,3,79109.9
5838,2021,5,79134.8
5839,2021,3,79159.8
5840,2021,3,79184.7
5841,2021,3,79209.6
5842,2021,4,79234.6
5843,2021,4,79259.5
5844,2021,5,79284.4
5845,2021,3,79309.4
5846,2021,5,79334.3
5847,2021,5,79359.2
5848,2021,3,79384.1
5849,2021,3,79409.1
5850,2021,5,79434.0
5851,2021,4,79458.9
5852,2021,4,79483.9
5853,2021,4,79508.8
5854,2021,4,79533.7
5855,2021,3,79558.7
5856,2021,4,79583.6
5857,2021,4,79608.5
5858,2021,3,79633.5
5859,2021,3,79658.4
5860,2021,3,79683.3
5861,2021,3,79708.3
5862,2021,3,79733.2
5863,2021,4,79758.1
5864,2021,4,79783.1
5865,2021,4,79808.0
5866,2021,3,79832.9
5867,2021,4,79857.8
5868,2021,3,79882.8
5869,2021,4,79907.7
5870,2021,3,79932.6
5871,2021,4,79957.6
5872,2021,3,79982.5
5873,2021,4,80007.4
5874,2021,4,80032.4
5875,2021,4,80057.3
5876,2021,3,80082.2
5877,2021,3,80107.2
5878,2021,3,80132.1
5879,2021,3,80157.0
5880,2021,3,80182.0
5881,2021,3,80206.9
5882,2021,3,80231.8
5883,2021,3,80256.8
5884,2021,4,80281.7
5885,2021,3,80306.6
5886,2021,3,80331.5
5887,2021,4,80356.5
5888,2021,3,80381.4
5889,2021,3,80406.3
5890,2021,4,80431.3
5891,2021,3,80456.2
5892,2021,3,80481.1
5893,2021,3,80506.1
5894,2021,4,80531.0
5895,2021,3,80555.9
5896,2021,3,80580.9
5897,2021,3,80605.8
5898,2021,4,80630.7
5899,2021,4,80655.7
5900,2021,3,80680.6
5901,2021,3,80705.5
5902,2021,4,80730.5
5903,2021,4,80755.4
5904,2021,3,80780.3
5905,2021,3,80805.2
5906,2021,4,80830.2
5907,2021,3,80855.1
5908,2021,3,80880.0
5909,2021,5,80905.0
5910,2021,3,80929.9
5911,2021,3,80954.8
5912,2021,4,80979.8
5913,2021,3,81004.7
5914,2021,3,81029.6
5915,2021,4,81054.6
5916,2021,3,81079.5
5917,2021,5,81104.4
5918,2021,4,81129.4
5919,2021,5,81154.3
5920,2021,3,81179.2
5921,2021,3,81204.2
5922,2021,3,81229.1
5923,2021,5,81254.0
5924,2021,3,81278.9
5925,2021,3,81303.9
5926,2021,3,81328.8
5927,2021,5,81353.7
5928,2021,5,81378.7
5929,2021,5,81403.6
5930,2021,3,81428.5
